4.4508, 1.1311, 5.5820
6.2829, 1.1100, 7.3930
3.8449, 1.0618, 4.9068
3.7349, 1.3579, 5.0929
7.2803, 1.0757, 8.3562
5.2119, 1.1705, 6.3825
7.0868, 1.0722, 8.1592
8.4281, 0.5948, 9.0230
4.3720, 1.2097, 5.5817
6.1428, 1.2402, 7.3831
