3.8729, 3.1502, 7.0232
3.3126, 1.8964, 5.2091
3.1454, 1.8688, 5.0143
3.5283, 1.8471, 5.3755
3.4056, 1.8361, 5.2417
3.2596, 1.8768, 5.1364
3.0921, 1.8280, 4.9202
3.9810, 2.4002, 6.3814
3.2745, 1.8277, 5.1022
3.7039, 2.0391, 5.7430
