8.4245, 0.4338, 8.8583
8.5894, 0.4364, 9.0258
6.7645, 0.4396, 7.2041
9.2427, 0.4358, 9.6786
7.9909, 0.4342, 8.4252
6.6823, 0.4379, 7.1203
7.5270, 0.4366, 7.9637
8.3237, 0.4359, 8.7596
8.8687, 0.4373, 9.3061
8.0087, 0.4331, 8.4418
