10.0868, 0.2217, 10.3086
10.2114, 0.2208, 10.4326
8.1593, 0.2300, 8.3893
8.5852, 0.2227, 8.8080
8.8914, 0.2228, 9.1143
10.7413, 0.2227, 10.9640
8.2135, 0.2215, 8.4351
8.8858, 0.2220, 9.1080
7.8215, 0.2212, 8.0427
7.9233, 0.2225, 8.1459
