9.4992, 0.9078, 10.4071
15.9041, 0.2728, 16.1770
11.9962, 0.9917, 12.9880
10.9401, 0.6660, 11.6062
15.4260, 1.4878, 16.9138
12.6827, 1.0307, 13.7135
11.1993, 0.9077, 12.1072
14.4908, 1.0739, 15.5648
12.7117, 0.8046, 13.5164
9.2040, 0.7058, 9.9099
