4.0051, 2.1110, 6.1162
4.3924, 1.8934, 6.2860
4.4125, 1.8665, 6.2790
4.4909, 2.0891, 6.5800
4.2923, 2.2229, 6.5154
4.2082, 2.0909, 6.2992
5.8850, 2.2167, 8.1017
3.8218, 2.0926, 5.9145
4.4376, 2.1364, 6.5741
7.9183, 1.6791, 9.5976
