1.5784,0.4351,2.0136
1.4282,0.4242,1.8524
2.5568,0.4979,3.0548
2.4951,0.4293,2.9245
1.8032,0.5645,2.3678
1.8986,0.5106,2.4093
1.8431,0.5570,2.4002
3.0330,0.4260,3.4591
1.5258,0.4161,1.9420
1.8559,0.5557,2.4117
