1.8842,0.1089,1.9932
3.2241,0.2665,3.4907
4.0160,0.1059,4.1220
2.3314,0.1459,2.4774
3.7141,0.1068,3.8210
2.4632,0.1328,2.5961
3.8915,0.1072,3.9989
3.9984,0.1338,4.1324
3.9441,0.1069,4.0512
4.0102,0.1060,4.1163
