3.0473,0.0236,3.0710
2.3788,0.0146,2.3934
2.7262,0.0224,2.7487
2.5150,0.0147,2.5298
2.3778,0.0207,2.3985
2.4821,0.0142,2.4964
2.5005,0.0227,2.5233
2.1989,0.0142,2.2132
9.5090,0.0148,9.5238
2.9048,0.0209,2.9259
