2.7867,0.0523,2.8391
3.2666,0.0526,3.3193
3.2925,0.0977,3.3903
3.6959,0.0816,3.7777
3.7399,0.0575,3.7974
3.6147,0.0521,3.6668
1.8552,0.0700,1.9254
3.5807,0.0536,3.6344
2.6386,0.0613,2.6999
3.1753,0.0529,3.2283
